Angles Q Intensities I_err N
29.54186111 8.490554884929072 0.0 0.0 30.0
29.55036111 8.492777335113109 0.0 0.0 20.0
29.55886111 8.49499959838293 0.0 0.0 30.0
29.56736111 8.497221674689635 0.0 0.0 50.0
29.57586111 8.499443563984313 0.0 0.0 60.0
29.58436111 8.501665266218062 0.0 0.0 30.0
29.59286111 8.50388678134199 0.0 0.0 40.0
29.60136111 8.506108109307204 0.0 0.0 60.0
29.60986111 8.508329250064813 0.0 0.0 50.0
29.61836111 8.510550203565934 0.0 0.0 10.0
29.62686111 8.51277096976169 0.0 0.0 30.0
29.63536111 8.5149915486032 0.0 0.0 20.0
29.64386111 8.517211940041594 0.0 0.0 30.0
29.65236111 8.519432144028006 0.0 0.0 60.0
29.66086111 8.521652160513568 0.0 0.0 40.0
29.66936111 8.523871989449427 0.0 0.0 40.0
29.67786111 8.526091630786722 0.0 0.0 90.0
29.68636111 8.528311084476604 0.0 0.0 40.0
29.69486111 8.530530350470226 0.0 0.0 120.0
29.70336111 8.532749428718745 0.0 0.0 20.0
29.71186111 8.534968319173323 0.0 0.0 50.0
29.72036111 8.53718702178512 0.0 0.0 50.0
29.72886111 8.539405536505317 0.0 0.0 20.0
29.73736111 8.541623863285075 0.0 0.0 10.0
29.74586111 8.54384200207558 0.0 0.0 60.0
29.75436111 8.546059952828012 0.0 0.0 20.0
29.76286111 8.548277715493553 0.0 0.0 20.0
29.77136111 8.550495290023397 0.0 0.0 0.0
29.77986111 8.552712676368737 0.0 0.0 40.0
29.78836111 8.55492987448077 0.0 0.0 30.0
29.79686111 8.557146884310704 0.0 0.0 30.0
29.80536111 8.559363705809739 0.0 0.0 30.0
29.81386111 8.56158033892909 0.0 0.0 60.0
29.82236111 8.56379678361997 0.0 0.0 50.0
29.83086111 8.566013039833601 0.0 0.0 40.0
29.83936111 8.568229107521203 0.0 0.0 10.0
29.84786111 8.570444986634007 0.0 0.0 30.0
29.85636111 8.572660677123238 0.0 0.0 50.0
29.86486111 8.57487617894014 0.0 0.0 60.0
29.87336111 8.577091492035946 0.0 0.0 20.0
29.88186111 8.579306616361905 0.0 0.0 50.0
29.89036111 8.581521551869262 0.0 0.0 50.0
29.89886111 8.583736298509269 0.4645404446 0.4670858908 91.0
29.90736111 8.585950856233186 0.0 0.0 40.0
29.91586111 8.588165224992274 0.0 0.0 70.0
29.92436111 8.59037940473779 0.0 0.0 80.0
29.93286111 8.592593395421014 0.0 0.0 60.0
29.94136111 8.594807196993209 0.0 0.0 50.0
29.94986111 8.597020809405661 0.0 0.0 40.0
29.95836111 8.599234232609644 0.0 0.0 50.0
29.96686111 8.601447466556449 0.0 0.0 30.0
29.97536111 8.603660511197363 0.0 0.0 40.0
29.98386111 8.60587336648368 0.0 0.0 70.0
29.99236111 8.608086032366701 0.0 0.0 60.0
30.00086111 8.610298508797726 0.0 0.0 20.0
30.00936111 8.61251079572806 0.0 0.0 40.0
30.01786111 8.614722893109015 0.0 0.0 30.0
30.02636111 8.61693480089191 0.0 0.0 70.0
30.03486111 8.619146519028057 0.0 0.0 30.0
30.04336111 8.621358047468782 0.0 0.0 50.0
30.05186111 8.623569386165414 0.0 0.0 60.0
30.06036111 8.625780535069284 0.0 0.0 40.0
30.06886111 8.627991494131724 0.0 0.0 50.0
30.07736111 8.630202263304076 0.0 0.0 50.0
30.08586111 8.63241284253769 0.0 0.0 20.0
30.09436111 8.634623231783905 0.0 0.0 50.0
30.10286111 8.636833430994079 0.0 0.0 50.0
30.11136111 8.639043440119568 0.0 0.0 10.0
30.11986111 8.641253259111728 0.0 0.0 70.0
30.12836111 8.643462887921931 0.0 0.0 20.0
30.13686111 8.645672326501542 0.0 0.0 60.0
30.14536111 8.647881574801936 0.0 0.0 30.0
30.15386111 8.650090632774488 0.0 0.0 30.0
30.16236111 8.652299500370582 0.0 0.0 20.0
30.17086111 8.654508177541603 0.0 0.0 40.0
30.17936111 8.65671666423894 0.0 0.0 60.0
30.18786111 8.658924960413994 0.0 0.0 40.0
30.19636111 8.661133066018156 0.0 0.0 40.0
30.20486111 8.663340981002827 0.0 0.0 60.0
30.21336111 8.665548705319424 0.0 0.0 20.0
30.22186111 8.667756238919345 0.0 0.0 40.0
30.23036111 8.669963581754017 0.0 0.0 30.0
30.23886111 8.67217073377485 0.0 0.0 20.0
30.24736111 8.674377694933275 0.0 0.0 20.0
30.25586111 8.676584465180717 0.0 0.0 10.0
30.26436111 8.678791044468609 0.0 0.0 40.0
30.27286111 8.680997432748384 0.0 0.0 20.0
30.28136111 8.683203629971485 0.0 0.0 60.0
30.28986111 8.685409636089359 0.0 0.0 40.0
30.29836111 8.68761545105345 0.0 0.0 20.0
30.30686111 8.689821074815216 0.0 0.0 40.0
30.31536111 8.69202650732611 534.9422924 140.8712961 120.0
30.32386111 8.694231748537595 103730.2868 16203.51573 670.0
30.33236111 8.696436798401136 101163.3529 14999.44697 910.0
30.34086111 8.698641656868205 407820.9849 38080.04207 1140.0
30.34936111 8.700846323890275 197409.2015 21936.17037 1020.0
30.35786111 8.703050799418824 343419.6124 32982.50475 1320.0
30.36636111 8.705255083405333 316527.837 29668.52213 1180.0
30.37486111 8.707459175801294 179475.4737 22676.91039 1110.0
30.38336111 8.709663076558193 124298.4445 21494.15355 1000.0
30.39186111 8.711866785627528 255846.3884 31751.1944 1140.0
30.40036111 8.714070302960794 332234.8668 33670.89225 1270.0
30.40886111 8.7162736285095 82798.73811 14183.04552 1290.0
30.41736111 8.718476762225153 186979.0285 25587.51592 1190.0
30.42586111 8.720679704059261 95215.64493 16983.23883 1050.0
30.43436111 8.722882453963345 214401.1767 22104.52791 1160.0
30.44286111 8.725085011888924 283629.6189 29503.42901 1270.0
30.45136111 8.727287377787524 277364.4901 28112.6272 1060.0
30.45986111 8.72948955161067 133752.5316 20124.43521 1040.0
30.46836111 8.731691533309897 222208.9147 23676.08228 1160.0
30.47686111 8.733893322836746 105626.8959 17100.3867 1070.0
30.48536111 8.736094920142754 191296.5077 22444.40302 1160.0
30.49386111 8.738296325179471 80873.12213 11070.09472 1180.0
30.50236111 8.740497537898444 200108.1136 25205.00065 1020.0
30.51086111 8.742698558251224 264624.2105 28604.87513 990.0
30.51936111 8.744899386189378 260318.2503 28223.83566 1150.0
30.52786111 8.747100021664464 367516.7081 36675.74161 1260.0
30.53636111 8.749300464628051 383091.5291 36325.50583 1310.0
30.54486111 8.751500715031707 277039.8504 32714.52442 1170.0
30.55336111 8.75370077282701 237139.7742 25232.67293 1300.0
30.56186111 8.755900637965539 382686.3822 34350.59264 1400.0
30.57036111 8.758100310398879 192806.6616 23498.40815 1120.0
30.57886111 8.760299790078617 155867.8767 23114.63309 1290.0
30.58736111 8.762499076956349 110068.2621 15351.77745 1100.0
30.59586111 8.764698170983667 332589.799 35545.17221 950.0
30.60436111 8.766897072112174 236981.1561 28299.03445 1240.0
30.61286111 8.769095780293474 210660.9073 26155.8881 1120.0
30.62136111 8.77129429547918 265916.8927 28906.83671 1290.0
30.62986111 8.773492617620905 187160.3951 24518.43112 1140.0
30.63836111 8.775690746670262 378353.4751 37308.20178 1150.0
30.64686111 8.777888682578876 259698.3684 29366.65663 1200.0
30.65536111 8.780086425298377 288614.7793 26686.4822 1350.0
30.66386111 8.782283974780391 207462.5172 25804.5547 1240.0
30.67236111 8.784481330976556 255933.9982 26608.69658 1450.0
30.68086111 8.78667849383851 192622.1405 22504.2472 1170.0
30.68936111 8.788875463317899 324710.7488 32315.20045 1300.0
30.69786111 8.791072239366363 138345.724 18327.20695 960.0
30.70636111 8.793268821935563 58855.94438 12796.00942 340.0
30.71486111 8.79546521097715 0.0 0.0 80.0
30.72336111 8.797661406442788 0.0 0.0 30.0
30.73186111 8.79985740828414 0.0 0.0 50.0
30.74036111 8.802053216452874 0.0 0.0 30.0
30.74886111 8.804248830900665 0.0 0.0 40.0
30.75736111 8.80644425157919 0.0 0.0 40.0
30.76586111 8.808639478440131 0.0 0.0 40.0
30.77436111 8.810834511435175 0.0 0.0 20.0
30.78286111 8.81302935051601 0.0 0.0 20.0
30.79136111 8.81522399563433 0.0 0.0 70.0
30.79986111 8.81741844674184 0.0 0.0 20.0
30.80836111 8.819612703790236 0.0 0.0 30.0
30.81686111 8.82180676673123 0.0 0.0 40.0
30.82536111 8.824000635516532 0.0 0.0 20.0
30.83386111 8.826194310097858 0.0 0.0 40.0
30.84236111 8.828387790426929 0.0 0.0 40.0
30.85086111 8.830581076455468 0.0 0.0 50.0
30.85936111 8.832774168135204 0.0 0.0 30.0
30.86786111 8.834967065417874 0.0 0.0 70.0
30.87636111 8.837159768255212 0.0 0.0 60.0
30.88486111 8.839352276598959 0.0 0.0 10.0
30.89336111 8.841544590400861 0.0 0.0 60.0
30.90186111 8.84373670961267 0.0 0.0 60.0
30.91036111 8.84592863418614 0.0 0.0 50.0
30.91886111 8.848120364073031 0.0 0.0 60.0
30.92736111 8.850311899225103 0.0 0.0 10.0
30.93586111 8.852503239594126 0.0 0.0 40.0
30.94436111 8.854694385131868 0.0 0.0 20.0
30.95286111 8.85688533579011 0.0 0.0 50.0
30.96136111 8.85907609152063 0.0 0.0 50.0
30.96986111 8.861266652275214 0.0 0.0 30.0
30.97836111 8.863457018005644 0.0 0.0 60.0
30.98686111 8.86564718866372 0.0 0.0 40.0
30.99536111 8.867837164201239 0.0 0.0 90.0
31.00386111 8.870026944569998 0.0 0.0 60.0
31.01236111 8.872216529721811 0.0 0.0 70.0
31.02086111 8.874405919608481 0.0 0.0 20.0
31.02936111 8.876595114181827 0.0 0.0 40.0
31.03786111 8.878784113393664 0.0 0.0 20.0
31.04636111 8.880972917195816 0.0 0.0 50.0
31.05486111 8.883161525540112 0.0 0.0 70.0
31.06336111 8.885349938378386 0.0 0.0 60.0
31.07186111 8.88753815566247 0.0 0.0 50.0
31.08036111 8.889726177344205 0.0 0.0 10.0
31.08886111 8.891914003375437 0.0 0.0 60.0
31.09736111 8.894101633708017 0.0 0.0 40.0
31.10586111 8.896289068293793 0.0 0.0 60.0
31.11436111 8.898476307084627 0.0 0.0 50.0
31.12286111 8.900663350032376 0.0 0.0 30.0
31.13136111 8.902850197088915 0.0 0.0 80.0
31.13986111 8.905036848206104 0.0 0.0 20.0
31.14836111 8.907223303335826 0.0 0.0 60.0
31.15686111 8.909409562429957 0.0 0.0 80.0
31.16536111 8.911595625440377 0.0 0.0 70.0
31.17386111 8.913781492318982 0.0 0.0 50.0
31.18236111 8.915967163017658 0.0 0.0 60.0
31.19086111 8.918152637488305 0.0 0.0 90.0
31.19936111 8.920337915682818 0.0 0.0 90.0
31.20786111 8.92252299755311 0.0 0.0 20.0
31.21636111 8.924707883051083 0.0 0.0 0.0
31.22486111 8.926892572128653 0.0 0.0 50.0
31.23336111 8.929077064737742 0.0 0.0 40.0
31.24186111 8.931261360830266 0.0 0.0 60.0
31.25036111 8.933445460358156 0.0 0.0 20.0
31.25886111 8.935629363273343 0.0 0.0 10.0
31.26736111 8.93781306952776 0.0 0.0 80.0
31.27586111 8.93999657907335 0.0 0.0 30.0
31.28436111 8.942179891862052 0.0 0.0 50.0
31.29286111 8.944363007845821 0.0 0.0 50.0
31.30136111 8.946545926976603 0.0 0.0 80.0
31.30986111 8.948728649206359 0.0 0.0 50.0
31.31836111 8.95091117448705 0.0 0.0 50.0
31.32686111 8.953093502770638 0.0 0.0 70.0
31.33536111 8.955275634009098 0.0 0.0 30.0
31.34386111 8.957457568154403 0.0 0.0 60.0
31.35236111 8.95963930515853 0.0 0.0 70.0
31.36086111 8.961820844973461 0.0 0.0 20.0
31.36936111 8.96400218755119 0.0 0.0 20.0
31.37786111 8.9661833328437 0.0 0.0 50.0
31.38636111 8.968364280802993 0.0 0.0 20.0
31.39486111 8.970545031381064 0.0 0.0 60.0
31.40336111 8.972725584529924 0.0 0.0 30.0
31.41186111 8.974905940201579 0.0 0.0 30.0
31.42036111 8.97708609834804 0.0 0.0 30.0
31.42886111 8.979266058921331 0.0 0.0 20.0
31.43736111 8.981445821873466 0.0 0.0 10.0
31.44586111 8.98362538715648 0.0 0.0 30.0
31.45436111 8.985804754722398 0.0 0.0 40.0
31.46286111 8.987983924523254 0.0 0.0 50.0
31.47136111 8.990162896511094 0.0 0.0 50.0
31.47986111 8.992341670637959 0.0 0.0 60.0
31.48836111 8.994520246855894 0.0 0.0 40.0
31.49686111 8.996698625116952 0.0 0.0 30.0
31.50536111 8.998876805373195 0.0 0.0 40.0
31.51386111 9.00105478757668 0.0 0.0 60.0
31.52236111 9.003232571679474 0.0 0.0 70.0
31.53086111 9.005410157633646 0.0 0.0 50.0
31.53936111 9.00758754539127 0.0 0.0 70.0
31.54786111 9.00976473490443 0.0 0.0 50.0
31.55636111 9.011941726125201 0.0 0.0 20.0
31.56580556 9.014360374058635 0.0 0.0 30.0
31.57430556 9.016536946504683 0.0 0.0 40.0
31.58280556 9.0187133205093 0.0 0.0 40.0
31.59130556 9.020889496024585 0.0 0.0 60.0
31.59980556 9.023065473002644 0.0 0.0 30.0
31.60830556 9.02524125139559 0.0 0.0 60.0
31.61680556 9.02741683115553 0.0 0.0 20.0
31.62530556 9.02959221223459 0.0 0.0 10.0
31.63380556 9.031767394584886 0.0 0.0 30.0
31.64230556 9.033942378158553 0.0 0.0 60.0
31.65080556 9.036117162907717 0.0 0.0 50.0
31.65930556 9.038291748784516 0.0 0.0 60.0
31.66780556 9.04046613574109 0.0 0.0 30.0
31.67630556 9.042640323729584 0.0 0.0 30.0
31.68480556 9.044814312702147 0.0 0.0 50.0
31.69330556 9.04698810261093 0.0 0.0 30.0
31.70180556 9.049161693408097 0.0 0.0 120.0
31.71030556 9.051335085045805 0.0 0.0 50.0
31.71880556 9.053508277476222 0.0 0.0 30.0
31.72730556 9.055681270651519 0.0 0.0 30.0
31.73580556 9.057854064523875 0.0 0.0 40.0
31.74430556 9.060026659045464 0.0 0.0 50.0
31.75280556 9.062199054168472 0.0 0.0 50.0
31.76130556 9.06437124984509 0.0 0.0 10.0
31.76980556 9.06654324602751 0.0 0.0 60.0
31.77830556 9.068715042667929 0.0 0.0 50.0
31.78680556 9.070886639718548 0.0 0.0 30.0
31.79530556 9.073058037131572 0.0 0.0 30.0
31.80380556 9.075229234859217 0.0 0.0 20.0
31.81230556 9.077400232853693 0.0 0.0 60.0
31.82080556 9.07957103106722 0.0 0.0 10.0
31.82930556 9.081741629452022 0.0 0.0 50.0
31.83780556 9.083912027960327 0.0 0.0 20.0
31.84630556 9.086082226544372 0.0 0.0 10.0
31.85480556 9.088252225156387 0.0 0.0 110.0
31.86330556 9.090422023748618 0.0 0.0 60.0
31.87180556 9.092591622273307 0.0 0.0 50.0
31.88030556 9.094761020682709 0.0 0.0 50.0
31.88880556 9.096930218929074 0.0 0.0 10.0
31.89730556 9.099099216964664 0.0 0.0 30.0
31.90580556 9.101268014741741 0.0 0.0 80.0
31.91430556 9.103436612212572 0.0 0.0 70.0
31.92280556 9.105605009329432 0.0 0.0 40.0
31.93130556 9.107773206044595 0.0 0.0 30.0
31.93980556 9.109941202310342 0.0 0.0 50.0
31.94830556 9.112108998078961 0.0 0.0 20.0
31.95680556 9.114276593302739 0.0 0.0 30.0
31.96530556 9.116443987933973 0.0 0.0 50.0
31.97380556 9.118611181924956 0.0 0.0 40.0
31.98230556 9.120778175228 0.0 0.0 30.0
31.99080556 9.122944967795403 0.0 0.0 40.0
31.99930556 9.125111559579485 0.1884962828 0.1903353145 51.0
32.00780556 9.127277950532557 0.0 0.0 100.0
32.01630556 9.129444140606942 33289.47214 6643.667732 120.0
32.02480556 9.131610129754964 211253.5568 21753.74554 580.0
32.03330556 9.133775917928956 147405.2829 17974.23009 680.0
32.04180556 9.135941505081247 79349.50617 12226.73922 580.0
32.05030556 9.138106891164176 114977.9765 15319.73519 740.0
32.05880556 9.140272076130094 43604.77308 6064.597014 550.0
32.06730556 9.142437059931336 265936.6741 25787.60672 780.0
32.07580556 9.14460184252026 158967.9282 21190.19301 500.0
32.08430556 9.146766423849224 313768.84 30579.89556 770.0
32.09280556 9.148930803870586 130248.9649 17712.92171 610.0
32.10130556 9.151094982536712 220558.8121 25372.28899 620.0
32.10980556 9.153258959799969 200919.5142 20831.49248 560.0
32.11830556 9.155422735612733 141829.6587 19586.58783 550.0
32.12680556 9.157586309927384 229812.143 29237.69121 600.0
32.13530556 9.159749682696301 215432.6197 24991.81005 590.0
32.14380556 9.161912853871872 356214.151 33998.221 640.0
32.15230556 9.164075823406492 225323.4095 22094.96561 680.0
32.16080556 9.166238591252553 186529.8172 24620.17732 480.0
32.16930556 9.168401157362457 148425.1659 20002.67574 640.0
32.17780556 9.170563521688608 136872.7003 18717.68288 500.0
32.18630556 9.172725684183417 106114.7579 16984.61381 680.0
32.19480556 9.1748876447993 103307.5006 19565.47129 580.0
32.20330556 9.177049403488668 179444.882 24468.12954 630.0
32.21180556 9.179210960203951 61822.12784 8100.090633 550.0
32.22030556 9.181372314897574 128668.1262 18865.92989 630.0
32.22880556 9.183533467521965 110121.2829 17962.78421 620.0
32.23730556 9.185694418029566 214688.4569 26678.80005 670.0
32.24580556 9.187855166372813 94963.29691 15278.87546 560.0
32.25430556 9.190015712504152 286024.4627 27081.25934 560.0
32.26280556 9.192176056376033 120664.2207 17003.18386 690.0
32.27130556 9.19433619794091 290931.9286 29230.47294 660.0
32.27980556 9.19649613715124 111331.3885 14801.17949 590.0
32.28830556 9.198655873959487 128082.0727 17758.38967 620.0
32.29680556 9.200815408318118 99025.11829 12360.4739 480.0
32.30530556 9.202974740179604 69967.96097 9276.543677 610.0
32.31380556 9.205133869496422 131350.9132 16441.17013 660.0
32.32230556 9.20729279622105 274848.0503 27552.35233 680.0
32.33080556 9.20945152030598 128134.2804 16174.50088 550.0
32.33930556 9.211610041703691 73921.0667 14832.62313 580.0
32.34780556 9.213768360366686 304234.4607 29303.07361 820.0
32.35630556 9.215926476247459 135788.435 19102.24668 500.0
32.36480556 9.218084389298516 274034.4671 29342.75034 600.0
32.37330556 9.22024209947236 254702.2016 27465.00208 690.0
32.38180556 9.222399606721503 260754.5297 27106.60096 710.0
32.39030556 9.224556910998468 71831.47444 12669.05428 490.0
32.39880556 9.226714012255767 4.168776959 0.6820669737 150.0
32.40730556 9.228870910445929 0.0 0.0 60.0
32.41580556 9.23102760552149 0.0 0.0 100.0
32.42430556 9.23318409743497 0.0 0.0 60.0
32.43280556 9.23534038613892 0.0 0.0 90.0
32.44130556 9.237496471585878 0.0 0.0 60.0
32.44980556 9.239652353728394 0.0 0.0 70.0
32.45830556 9.241808032519016 0.0 0.0 70.0
32.46680556 9.243963507910301 0.0 0.0 80.0
32.47530556 9.246118779854816 0.0 0.0 70.0
32.48380556 9.24827384830512 0.0 0.0 50.0
32.49230556 9.250428713213784 0.0 0.0 20.0
32.50080556 9.252583374533387 0.0 0.0 110.0
32.50930556 9.254737832216504 0.0 0.0 40.0
32.51780556 9.256892086215716 0.0 0.0 30.0
32.52630556 9.259046136483613 0.0 0.0 60.0
32.53480556 9.261199982972792 0.0 0.0 50.0
32.54330556 9.263353625635846 0.0 0.0 60.0
32.55180556 9.265507064425375 0.0 0.0 60.0
32.56030556 9.267660299293986 0.0 0.0 70.0
32.56880556 9.269813330194289 0.0 0.0 50.0
32.57730556 9.271966157078898 0.0 0.0 80.0
32.58580556 9.274118779900435 0.0 0.0 80.0
32.59430556 9.276271198611525 0.0 0.0 50.0
32.60280556 9.27842341316479 0.0 0.0 50.0
32.61130556 9.280575423512866 0.0 0.0 10.0
32.61980556 9.28272722960839 0.0 0.0 30.0
32.62830556 9.284878831404008 0.0 0.0 80.0
32.63680556 9.287030228852359 0.0 0.0 100.0
32.64530556 9.289181421906097 0.0 0.0 50.0
32.65380556 9.291332410517878 0.0 0.0 20.0
32.66230556 9.293483194640363 0.0 0.0 100.0
32.67080556 9.295633774226214 0.0 0.0 50.0
32.67930556 9.2977841492281 0.0 0.0 40.0
32.68780556 9.299934319598695 0.0 0.0 110.0
32.69630556 9.302084285290674 0.0 0.0 40.0
32.70480556 9.30423404625672 0.0 0.0 20.0
32.71330556 9.306383602449525 0.0 0.0 70.0
32.72180556 9.308532953821777 0.0 0.0 60.0
32.73030556 9.310682100326167 0.0 0.0 80.0
32.73880556 9.312831041915402 0.0 0.0 60.0
32.74730556 9.314979778542183 0.0 0.0 40.0
32.75580556 9.317128310159221 0.0 0.0 30.0
32.76430556 9.319276636719229 0.0 0.0 10.0
32.77280556 9.321424758174928 0.0 0.0 70.0
32.78130556 9.323572674479033 0.0 0.0 50.0
32.78980556 9.325720385584281 0.0 0.0 60.0
32.79830556 9.327867891443402 0.0 0.0 60.0
32.80680556 9.330015192009126 0.0 0.0 20.0
32.81530556 9.332162287234198 0.0 0.0 40.0
32.82380556 9.334309177071365 0.0 0.0 40.0
32.83230556 9.336455861473375 0.0 0.0 60.0
32.84080556 9.338602340392981 0.0 0.0 70.0
32.84930556 9.340748613782946 0.0 0.0 50.0
32.85780556 9.342894681596032 0.0 0.0 80.0
32.86630556 9.345040543785004 0.0 0.0 40.0
32.87480556 9.347186200302637 0.0 0.0 40.0
32.88330556 9.349331651101709 0.0 0.0 30.0
32.89180556 9.351476896135003 0.0 0.0 60.0
32.90030556 9.3536219353553 0.0 0.0 50.0
32.90880556 9.355766768715393 0.0 0.0 70.0
32.91730556 9.35791139616808 0.0 0.0 50.0
32.92580556 9.360055817666153 0.0 0.0 50.0
32.93430556 9.362200033162427 0.0 0.0 30.0
32.94280556 9.364344042609702 0.0 0.0 30.0
32.95130556 9.366487845960798 0.0 0.0 40.0
32.95980556 9.368631443168526 0.0 0.0 30.0
32.96830556 9.370774834185713 0.0 0.0 20.0
32.97680556 9.372918018965189 0.0 0.0 50.0
32.98530556 9.375060997459778 0.0 0.0 60.0
32.99380556 9.377203769622318 0.0 0.0 30.0
33.00230556 9.379346335405655 0.0 0.0 40.0
33.01080556 9.381488694762627 0.0 0.0 20.0
33.01930556 9.383630847646087 0.0 0.0 90.0
33.02780556 9.38577279400889 0.0 0.0 40.0
33.03630556 9.387914533803896 0.0 0.0 100.0
33.04480556 9.390056066983963 0.0 0.0 70.0
33.05330556 9.392197393501961 0.0 0.0 50.0
33.06180556 9.394338513310768 0.0 0.0 20.0
33.07030556 9.39647942636325 0.0 0.0 40.0
33.07880556 9.398620132612297 0.0 0.0 60.0
33.08730556 9.400760632010792 0.0 0.0 60.0
33.09580556 9.40290092451163 0.0 0.0 20.0
33.10430556 9.4050410100677 0.0 0.0 70.0
33.11280556 9.407180888631903 0.0 0.0 30.0
33.12130556 9.409320560157147 0.0 0.0 40.0
33.12980556 9.411460024596334 0.0 0.0 50.0
33.13830556 9.413599281902384 0.0 0.0 30.0
33.14680556 9.415738332028212 0.0 0.0 90.0
33.15530556 9.417877174926744 0.0 0.0 20.0
33.16380556 9.4200158105509 0.0 0.0 10.0
33.17230556 9.422154238853617 0.0 0.0 20.0
33.18080556 9.42429245978783 0.0 0.0 60.0
33.18930556 9.42643047330648 0.0 0.0 60.0
33.19780556 9.428568279362512 0.0 0.0 80.0
33.20630556 9.430705877908872 0.0 0.0 40.0
33.21480556 9.432843268898521 0.0 0.0 90.0
33.22330556 9.434980452284416 0.0 0.0 50.0
33.23180556 9.43711742801952 0.0 0.0 50.0
33.24030556 9.4392541960568 0.0 0.0 50.0
33.24880556 9.441390756349227 0.0 0.0 20.0
33.25730556 9.443527108849784 0.0 0.0 20.0
33.26580556 9.445663253511446 0.0 0.0 50.0
33.27430556 9.447799190287206 0.0 0.0 40.0
33.28280556 9.449934919130053 0.0 0.0 60.0
33.29130556 9.452070439992978 0.0 0.0 40.0
33.29980556 9.454205752828988 0.0 0.0 20.0
33.30830556 9.456340857591083 0.0 0.0 40.0
33.31680556 9.458475754232275 0.0 0.0 30.0
33.32530556 9.460610442705576 0.0 0.0 40.0
33.33380556 9.462744922964005 0.0 0.0 40.0
33.34230556 9.464879194960584 0.0 0.0 20.0
33.35080556 9.467013258648343 0.0 0.0 40.0
33.35930556 9.469147113980315 0.0 0.0 70.0
33.36780556 9.471280760909535 0.0 0.0 40.0
33.37630556 9.47341419938904 0.0 0.0 70.0
33.38480556 9.475547429371883 0.0 0.0 70.0
33.39330556 9.477680450811112 0.0 0.0 20.0
33.40180556 9.479813263659784 0.0 0.0 60.0
33.41030556 9.481945867870953 0.0 0.0 40.0
33.41880556 9.484078263397693 0.0 0.0 60.0
33.42730556 9.486210450193061 0.0 0.0 30.0
33.43580556 9.48834242821014 0.0 0.0 30.0
33.44430556 9.490474197402003 0.0 0.0 20.0
33.45280556 9.492605757721737 0.0 0.0 30.0
33.46130556 9.494737109122426 0.0 0.0 50.0
33.46980556 9.496868251557162 0.0 0.0 20.0
33.47830556 9.498999184979041 0.0 0.0 60.0
33.48680556 9.501129909341167 0.0 0.0 20.0
33.49530556 9.503260424596643 0.0 0.0 80.0
33.50380556 9.505390730698585 0.0 0.0 50.0
33.51230556 9.507520827600098 0.0 0.0 30.0
33.52080556 9.50965071525431 0.0 0.0 30.0
33.52930556 9.51178039361434 0.0 0.0 30.0
33.53780556 9.513909862633321 0.0 0.0 50.0
33.54630556 9.516039122264381 0.0 0.0 50.0
33.55480556 9.518168172460662 0.0 0.0 20.0
33.56330556 9.520297013175307 0.0 0.0 80.0
33.57180556 9.522425644361462 0.0 0.0 50.0
33.58030556 9.524554065972277 0.0 0.0 20.0
33.58880556 9.526682277960912 0.0 0.0 30.0
33.59730556 9.528810280280528 0.0 0.0 30.0
33.60580556 9.530938072884283 0.0 0.0 80.0
33.61430556 9.533065655725355 0.0 0.0 60.0
33.62280556 9.53519302875692 0.0 0.0 50.0
33.63130556 9.537320191932153 0.0 0.0 30.0
33.63980556 9.539447145204237 4969.502423 1108.266368 150.0
33.64830556 9.541573888526363 99185.11525 11976.70465 620.0
33.65680556 9.543700421851728 106710.3178 12875.06819 670.0
33.66530556 9.545826745133523 147854.8207 15213.06662 830.0
33.67380556 9.547952858324956 145069.3154 16344.485 880.0
33.68230556 9.55007876137923 49654.18941 9863.160455 660.0
33.69080556 9.552204454249562 140182.552 14960.14467 630.0
33.69930556 9.554329936889163 140464.7307 16647.91832 680.0
33.70780556 9.556455209251256 137206.9567 16775.8514 670.0
33.71630556 9.558580271289072 78849.17447 8559.573355 580.0
33.72480556 9.560705122955833 53042.64916 9915.694467 640.0
33.73330556 9.562829764204778 121892.6854 15570.23217 660.0
33.74180556 9.564954194989147 83419.26863 12130.87278 670.0
33.75030556 9.567078415262182 98277.14659 13531.08481 650.0
33.75880556 9.569202424977135 78120.51171 10973.54494 640.0
33.76730556 9.571326224087255 97264.48145 11660.86285 810.0
33.77580556 9.573449812545805 99479.11508 15086.55471 630.0
33.78430556 9.575573190306047 65641.10814 8555.650292 530.0
33.79280556 9.577696357321242 91868.19702 14244.62018 480.0
33.80130556 9.579819313544673 86963.64692 13417.5865 710.0
33.80980556 9.58194205892961 77388.92518 12713.12546 590.0
33.81830556 9.584064593429332 88969.58203 13121.84056 570.0
33.82680556 9.586186916997129 80807.69531 11990.13881 720.0
33.83530556 9.588309029586293 90112.38472 13146.14909 690.0
33.84380556 9.590430931150115 106785.4227 13772.10164 740.0
33.85230556 9.592552621641898 127306.6746 14160.78357 640.0
33.86080556 9.594674101014945 57626.29557 10185.80065 660.0
33.86930556 9.596795369222566 68422.3262 8706.628039 600.0
33.87780556 9.598916426218073 129435.645 17100.68614 420.0
33.88630556 9.601037271954786 135662.8504 16039.75914 610.0
33.89480556 9.603157906386032 140211.2573 15104.21388 740.0
33.90330556 9.605278329465131 86923.6857 12086.40092 650.0
33.91180556 9.607398541145418 242457.1978 20591.6213 780.0
33.92030556 9.609518541380236 82253.28441 10436.77493 610.0
